,budget,country,cum_ww_gross,director,genre_1,genre_2,genre_3,language,mpaa_rating,ratings_count,release_date,runtime,title,url,usa_gross,user_rating
5519,5000000,USA,,Dwight H. Little,Horror,Thriller,,English,R,35516,1988-10-21,88.0,Halloween 4: The Return of Michael Myers,https://www.imdb.com/title/tt0095271,17768757.0,5.9
5520,,UK,,Nicolas Winding Refn,Action,Biography,Crime,English,R,105386,2009-03-13,92.0,Bronson,https://www.imdb.com/title/tt1172570,104792.0,7.1
5521,,UK,,Tom Shankland,Horror,Mystery,Thriller,English,R,15831,2008-12-05,84.0,The Children,https://www.imdb.com/title/tt1172571,,6.0
5522,8500000,USA,,Robert Altman,Comedy,Drama,,English,PG-13,11765,1999-04-16,118.0,Cookie's Fortune,https://www.imdb.com/title/tt0126250,10919177.0,6.9
5523,397024,USA,,James Whale,Drama,Horror,Sci-Fi,English,Not Rated,37556,1935-05-06,75.0,Bride of Frankenstein,https://www.imdb.com/title/tt0026138,,7.9
5524,2500000,USA,17200000,Richard Linklater,Drama,Romance,,English,R,227527,1995-01-27,101.0,Before Sunrise,https://www.imdb.com/title/tt0112471,5535405.0,8.1
5525,6500000,USA,39323027,Jason Reitman,Comedy,Drama,,English,R,203229,2006-04-14,92.0,Thank You for Smoking,https://www.imdb.com/title/tt0427944,24792061.0,7.6
5526,155000000,USA,418186950,Michael Apted,Adventure,Family,Fantasy,English,PG,123346,2010-12-10,113.0,The Chronicles of Narnia: The Voyage of the Dawn Treader,https://www.imdb.com/title/tt0980970,104386950.0,6.3
5527,"
Budget:£7,500,000
            (estimated)
",UK,4349187,John Landis,Comedy,Thriller,,English,R,17897,2011-09-09,91.0,Burke and Hare,https://www.imdb.com/title/tt1320239,4833.0,6.2
5528,13000000,USA,,Paul Weitz,Comedy,Drama,Romance,English,PG-13,31225,2013-03-22,107.0,Admission,https://www.imdb.com/title/tt1814621,18004225.0,5.7
5529,839727,USA,,Orson Welles,Drama,Mystery,,English,PG,350080,1941-09-05,119.0,Citizen Kane,https://www.imdb.com/title/tt0033467,1585634.0,8.4
5530,,USA,,Dito Montiel,Crime,Drama,,English,R,23593,2006-10-13,100.0,A Guide to Recognizing Your Saints,https://www.imdb.com/title/tt0473488,516139.0,7.0
5531,23000000,USA,101999898,Roland Emmerich,Action,Sci-Fi,,English,R,75589,1992-07-10,102.0,Universal Soldier,https://www.imdb.com/title/tt0105698,36299898.0,6.0
5532,,Japan,,Jonathan Kaplan,Crime,Drama,Thriller,English,R,12737,1992-06-26,117.0,Unlawful Entry,https://www.imdb.com/title/tt0105699,57138719.0,6.3
5533,14400000,USA,159157447,Clint Eastwood,Drama,Western,,English,R,327275,1992-08-07,130.0,Unforgiven,https://www.imdb.com/title/tt0105695,101157447.0,8.2
5534,35000000,France,156400000,Andrew Davis,Action,Thriller,,English,R,68632,1992-10-09,103.0,Under Siege,https://www.imdb.com/title/tt0105690,83363139.0,6.5
5535,38000000,USA,117497580,John Hamburg,Comedy,,,English,R,83825,2016-12-23,111.0,Why Him?,https://www.imdb.com/title/tt4501244,60269575.0,6.2
5536,4000000,UK,,Alex Cox,Biography,Drama,Music,English,R,26403,1986-11-07,112.0,Sid and Nancy,https://www.imdb.com/title/tt0091954,2826523.0,7.1
5537,,USA,,Anthony DiBlasi,Horror,Mystery,Thriller,English,R,13912,2015-10-06,90.0,Last Shift,https://www.imdb.com/title/tt2965466,,5.7
5538,20000000,USA,,Dwight H. Little,Action,Crime,Drama,English,R,26023,1997-04-18,107.0,Murder at 1600,https://www.imdb.com/title/tt0119731,25826788.0,6.1
5539,25000000,USA,,George P. Cosmatos,Adventure,Horror,Mystery,English,R,15476,1989-03-17,98.0,Leviathan,https://www.imdb.com/title/tt0097737,15704614.0,5.8
5540,28000000,USA,227853986,Richard Donner,Action,Crime,Thriller,English,R,144450,1989-07-07,114.0,Lethal Weapon 2,https://www.imdb.com/title/tt0097733,147253986.0,7.2
5541,46000000,USA,172168576,P.J. Hogan,Comedy,Drama,Romance,English,PG-13,112084,1997-06-20,105.0,My Best Friend's Wedding,https://www.imdb.com/title/tt0119738,127120029.0,6.3
5542,,France,,Gregg Araki,Drama,Mystery,Thriller,English,R,24625,2014-09-25,91.0,White Bird in a Blizzard,https://www.imdb.com/title/tt2238050,33518.0,6.4
5543,5000000,USA,,Kathryn Bigelow,Action,Crime,Drama,English,R,28918,1988-01-01,94.0,Near Dark,https://www.imdb.com/title/tt0093605,3369307.0,7.0
5544,9000000,USA,,Frank Oz,Comedy,,,English,R,99013,2007-09-07,90.0,Death at a Funeral,https://www.imdb.com/title/tt0795368,8579684.0,7.4
5545,,India,,Mani Ratnam,Crime,Drama,,Tamil,Not Rated,11953,1987-07-30,145.0,Nayakan,https://www.imdb.com/title/tt0093603,,8.8
5546,10000000,USA,,John Hyams,Action,Sci-Fi,Thriller,English,R,23379,2010-01-01,97.0,Universal Soldier: Regeneration,https://www.imdb.com/title/tt1288403,,5.2
5547,"
Budget:£8,200,000
            (estimated)
",UK,25187026,Mike Leigh,Biography,Drama,History,English,R,21762,2014-10-31,150.0,Mr. Turner,https://www.imdb.com/title/tt2473794,3958546.0,6.8
5548,15000000,USA,,Shawn Levy,Adventure,Comedy,Family,English,PG,31822,2002-02-08,88.0,Big Fat Liar,https://www.imdb.com/title/tt0265298,47811275.0,5.4
5549,20000000,USA,,Peter Hewitt,Comedy,Crime,,English,PG-13,14150,2010-07-08,90.0,The Maiden Heist,https://www.imdb.com/title/tt1107860,,6.1
5550,1500000,USA,,"Mark DiSalle, David Worth",Action,Sport,Thriller,English,R,43199,1989-09-08,97.0,Kickboxer,https://www.imdb.com/title/tt0097659,14697005.0,6.4
5551,13000000,France,,John Madden,Drama,Thriller,,English,R,46195,2016-12-09,132.0,Miss Sloane,https://www.imdb.com/title/tt4540710,3439171.0,7.5
5552,75000000,USA,114660784,Randall Wallace,Action,Drama,History,English,R,117263,2002-03-01,138.0,We Were Soldiers,https://www.imdb.com/title/tt0277434,78122718.0,7.2
5553,55000000,USA,231449203,Jesse Dylan,Comedy,,,English,R,178096,2003-08-01,96.0,American Wedding,https://www.imdb.com/title/tt0328828,104565114.0,6.3
5554,30000000,USA,,"Bobby Farrelly, Peter Farrelly",Comedy,Drama,Romance,English,PG-13,39243,2005-04-08,104.0,Fever Pitch,https://www.imdb.com/title/tt0332047,42071069.0,6.2
5555,1400000,USA,,Howard Hawks,Biography,Drama,History,English,Not Rated,13744,1941-09-27,134.0,Sergeant York,https://www.imdb.com/title/tt0034167,16400000.0,7.8
5556,,USA,,Billy Corben,Documentary,Crime,History,English,R,11622,2007-11-23,118.0,Cocaine Cowboys,https://www.imdb.com/title/tt0380268,148872.0,7.9
5557,,UK,,"Crispian Mills, Chris Hopewell",Comedy,,,English,R,12906,2012-06-08,100.0,A Fantastic Fear of Everything,https://www.imdb.com/title/tt2006040,,5.9
5558,40000000,UK,262520724,Beeban Kidron,Comedy,Drama,Romance,English,R,91495,2004-11-19,108.0,Bridget Jones: The Edge of Reason,https://www.imdb.com/title/tt0317198,40226215.0,6.0
5559,,USA,,Alfonso Gomez-Rejon,Horror,Mystery,Thriller,English,R,11925,2014-10-17,86.0,The Town That Dreaded Sundown,https://www.imdb.com/title/tt2561546,,5.6
5560,,USA,,Corey Yuen,Action,Comedy,Crime,English,PG,13634,1986-05-02,85.0,"No Retreat, No Surrender",https://www.imdb.com/title/tt0089695,4662137.0,5.7
5561,950000,USA,,David Slade,Crime,Drama,Thriller,English,R,143801,2006-04-28,104.0,Hard Candy,https://www.imdb.com/title/tt0424136,1007962.0,7.1
5562,"
Budget:€19,430,000
            (estimated)
",France,,Anne Fontaine,Biography,Drama,,French,PG-13,35512,2009-11-06,105.0,Coco avant Chanel,https://www.imdb.com/title/tt1035736,6109075.0,6.7
5563,14000000,USA,,Steve Pink,Comedy,Sci-Fi,,English,R,33383,2015-02-20,93.0,Hot Tub Time Machine 2,https://www.imdb.com/title/tt2637294,12282677.0,5.1
5564,,USA,,Richard Benjamin,Comedy,Romance,,English,PG-13,10310,1994-08-31,110.0,Milk Money,https://www.imdb.com/title/tt0110516,18137661.0,5.5
5565,137000000,USA,113107712,Ang Lee,Action,Sci-Fi,,English,PG-13,233489,2003-06-20,138.0,Hulk,https://www.imdb.com/title/tt0286716,132177234.0,5.7
5566,1000000,USA,,"Mike Birbiglia, Seth Barrish",Comedy,,,English,PG-13,10996,2013-04-04,81.0,Sleepwalk with Me,https://www.imdb.com/title/tt2077851,2263436.0,6.8
5567,85000000,USA,183611771,Kevin Lima,Adventure,Comedy,Family,English,G,30394,2000-11-22,100.0,102 Dalmatians,https://www.imdb.com/title/tt0211181,66957026.0,4.9
5568,13000000,USA,329398046,Darren Aronofsky,Drama,Thriller,,English,R,625521,2010-12-17,108.0,Black Swan,https://www.imdb.com/title/tt0947798,106954678.0,8.0
5569,15000000,UK,87989926,Woody Allen,Drama,Romance,Thriller,English,R,186366,2006-01-20,124.0,Match Point,https://www.imdb.com/title/tt0416320,23089926.0,7.6
5570,30000000,France,,Barry Sonnenfeld,Comedy,Drama,Family,English,PG,17091,2016-08-05,87.0,Nine Lives,https://www.imdb.com/title/tt4383594,19637449.0,5.3
5571,"
Budget:€6,500,000
            (estimated)
",Switzerland,219663,Claude Barras,Animation,Comedy,Drama,French,PG-13,15008,2017-02-24,66.0,Ma vie de Courgette,https://www.imdb.com/title/tt2321405,292279.0,7.8
5572,10000000,USA,,Stephen Herek,Adventure,Comedy,Music,English,PG,96147,1989-02-17,90.0,Bill & Ted's Excellent Adventure,https://www.imdb.com/title/tt0096928,40485039.0,6.9
5573,105000000,USA,267045765,"Ron Clements, John Musker",Animation,Adventure,Comedy,English,G,104342,2009-12-11,97.0,The Princess and the Frog,https://www.imdb.com/title/tt0780521,104400899.0,7.1
5574,10000000,USA,,Colin Higgins,Comedy,,,English,PG,23546,1980-12-19,109.0,Nine to Five,https://www.imdb.com/title/tt0080319,103290500.0,6.8
5575,,New Zealand,,Jason Lei Howden,Action,Comedy,Horror,English,Not Rated,13238,2015-10-02,86.0,Deathgasm,https://www.imdb.com/title/tt3705412,,6.3
5576,,USA,,Jeremy Rush,Action,Crime,Mystery,English,TV-MA,12464,2017-10-20,82.0,Wheelman,https://www.imdb.com/title/tt5723286,,6.4
5577,110000000,UK,221300000,Roger Spottiswoode,Action,Adventure,Thriller,English,PG-13,163951,1997-12-19,119.0,Tomorrow Never Dies,https://www.imdb.com/title/tt0120347,125332007.0,6.5
5578,,USA,,Géla Babluani,Drama,Thriller,,English,R,37654,2010-03-01,91.0,13,https://www.imdb.com/title/tt0798817,,6.1
5579,,USA,,David Zellner,Drama,,,English,Not Rated,10555,2015-02-20,105.0,"Kumiko, the Treasure Hunter",https://www.imdb.com/title/tt3263614,621127.0,6.6
5580,8000000,USA,74952305,Will Gluck,Comedy,Drama,Romance,English,PG-13,318499,2010-09-17,92.0,Easy A,https://www.imdb.com/title/tt1282140,58401464.0,7.1
5581,,USA,,James Keach,Comedy,Drama,Romance,English,PG-13,18997,2011-02-04,95.0,Waiting for Forever,https://www.imdb.com/title/tt1296898,25517.0,6.0
5582,24000000,USA,,Sidney Lumet,Adventure,Family,Fantasy,English,G,12230,1978-10-24,134.0,The Wiz,https://www.imdb.com/title/tt0078504,21049053.0,5.3
5583,35000000,USA,27388767,Tommy O'Haver,Comedy,Family,Fantasy,English,PG,55153,2004-04-09,96.0,Ella Enchanted,https://www.imdb.com/title/tt0327679,22918387.0,6.3
5584,,UK,,Andrea Arnold,Drama,,,English,Not Rated,53535,2009-09-11,123.0,Fish Tank,https://www.imdb.com/title/tt1232776,373060.0,7.3
5585,130000000,USA,554987477,Chris Miller,Animation,Action,Adventure,English,PG,128826,2011-10-28,90.0,Puss in Boots,https://www.imdb.com/title/tt0448694,149260504.0,6.6
5586,50000000,USA,,Nick Park,Animation,Adventure,Comedy,English,PG,11833,2018-02-16,89.0,Early Man,https://www.imdb.com/title/tt4701724,8267544.0,6.1
5587,105000000,USA,269784201,Roland Emmerich,Action,Adventure,Drama,English,PG-13,117754,2008-03-07,109.0,"10,000 BC",https://www.imdb.com/title/tt0443649,94784201.0,5.1
5588,8500000,USA,,Nate Parker,Biography,Drama,History,English,R,17724,2016-10-07,120.0,The Birth of a Nation,https://www.imdb.com/title/tt4196450,15858754.0,6.4
5589,8000000,USA,47879410,Masayuki Ochiai,Horror,Mystery,Thriller,English,PG-13,29993,2008-03-21,85.0,Shutter,https://www.imdb.com/title/tt0482599,25926543.0,5.2
5590,,USA,,Timothy Linh Bui,Drama,,,English,R,13223,2009-10-15,106.0,Powder Blue,https://www.imdb.com/title/tt1032819,,6.3
5591,18000000,Canada,,Chris Columbus,Comedy,Romance,,English,PG-13,31231,2009-07-10,102.0,"I Love You, Beth Cooper",https://www.imdb.com/title/tt1032815,14793904.0,5.3
5592,500000,USA,,Gabe Torres,Thriller,,,English,R,10810,2012-05-17,92.0,Brake,https://www.imdb.com/title/tt1990181,4330.0,6.1
5593,,USA,,John Huston,Comedy,Crime,Drama,English,R,20504,1985-06-14,130.0,Prizzi's Honor,https://www.imdb.com/title/tt0089841,26700000.0,6.8
5594,15000000,USA,10367161,Mira Nair,Biography,Drama,Sport,English,PG,11907,2016-09-30,124.0,Queen of Katwe,https://www.imdb.com/title/tt4341582,8805918.0,7.4
5595,10000000,UK,29355203,Bill Condon,Drama,Mystery,,English,PG,56133,2015-07-24,104.0,Mr. Holmes,https://www.imdb.com/title/tt3168230,17737646.0,6.9
5596,,USA,8000000,Charles Chaplin,Drama,Music,Romance,English,G,15558,1952-10-31,137.0,Limelight,https://www.imdb.com/title/tt0044837,1000000.0,8.1
5597,670000,USA,,"Merian C. Cooper, Ernest B. Schoedsack",Adventure,Horror,Sci-Fi,English,Passed,71767,1933-04-07,100.0,King Kong,https://www.imdb.com/title/tt0024216,10000000.0,7.9
5598,4500000,USA,7390108,Darren Aronofsky,Drama,,,English,R,674026,2000-12-15,102.0,Requiem for a Dream,https://www.imdb.com/title/tt0180093,3635482.0,8.3
5599,,UK,,Oliver Hirschbiegel,Drama,Thriller,,English,R,11462,2009-02-27,89.0,Five Minutes of Heaven,https://www.imdb.com/title/tt1238291,13217.0,6.7
